drug,event,count,anomaly_score,prr,ror,chi2,serious_rate,death_rate,hosp_rate,rarity_score,reasons
Doxorubicin,Monoclonal gammopathy,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Rhodococcus infection,2,45,0.000,0.000,55.10,1.000,0.000,1.000,10.233,χ²=55.1 (统计显著); 罕见+严重
Doxorubicin,Nephrogenic diabetes insipidus,1,45,0.000,0.000,27.55,1.000,1.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Non-Hodgkin^s lymphoma recurrent,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Metastatic lymphoma,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Erythroleukaemia,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Gingival ulceration,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Sarcoma metastatic,1,45,0.000,0.000,27.55,1.000,1.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Pituitary tumour,2,45,14.271,14.271,15.88,1.000,0.000,0.000,10.233,χ²=15.9 (统计显著); 罕见+严重
Doxorubicin,Pancreatitis necrotising,2,45,0.000,0.000,55.10,1.000,0.000,1.000,10.233,χ²=55.1 (统计显著); 罕见+严重
Doxorubicin,Pancreatic abscess,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Oedematous pancreatitis,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Pancreas infection,2,45,0.000,0.000,55.10,1.000,0.000,1.000,10.233,χ²=55.1 (统计显著); 罕见+严重
Doxorubicin,Citrobacter infection,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Spinal cord injury,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Extensor plantar response,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Hypotonia,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Hyperreflexia,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Spinal cord ischaemia,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Dyschezia,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Enterobacter infection,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Peripheral T-cell lymphoma unspecified,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Metastases to breast,2,45,9.514,9.514,11.03,1.000,1.000,0.000,10.233,χ²=11.0 (统计显著); 罕见+严重
Doxorubicin,Hypercoagulation,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Epidermal growth factor receptor decreased,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Carbon dioxide increased,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Chemotherapy,1,45,0.000,0.000,27.55,1.000,1.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Blood lactate dehydrogenase,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Blast cells present,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Bronchial disorder,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Chondrosarcoma metastatic,2,45,28.543,28.543,25.65,1.000,1.000,0.000,10.233,χ²=25.6 (统计显著); 罕见+严重
Doxorubicin,Diaphragm muscle weakness,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Wound complication,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Breast conserving surgery,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Medical device implantation,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Clonic convulsion,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Peripheral artery thrombosis,2,45,28.543,28.543,25.65,1.000,0.000,0.000,10.233,χ²=25.6 (统计显著); 罕见+严重
Doxorubicin,Breast lump removal,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Catheter placement,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Pregnancy,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Systolic dysfunction,1,45,28.528,28.528,12.82,1.000,0.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Infection reactivation,2,45,57.087,57.087,35.45,1.000,0.000,1.000,10.233,χ²=35.5 (统计显著); 罕见+严重
Doxorubicin,Vocal cord polyp,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Biopsy site unspecified abnormal,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Pulmonary toxicity,2,45,9.514,9.514,11.03,1.000,0.500,0.000,10.233,χ²=11.0 (统计显著); 罕见+严重
Doxorubicin,Embolism venous,2,45,11.417,11.417,13.10,1.000,0.500,0.500,10.233,χ²=13.1 (统计显著); 罕见+严重
Doxorubicin,Small cell lung cancer metastatic,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Vein disorder,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Parvovirus infection,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Acute hepatitis C,2,45,11.417,11.417,13.10,1.000,0.000,1.000,10.233,χ²=13.1 (统计显著); 罕见+严重
Doxorubicin,Venoocclusive disease,1,45,0.000,0.000,27.55,1.000,0.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Monocyte count increased,2,45,28.543,28.543,25.65,1.000,0.000,1.000,10.233,χ²=25.6 (统计显著); 罕见+严重
Doxorubicin,Culture positive,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Citrobacter test positive,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Pneumonia streptococcal,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,T-cell type acute leukaemia,2,45,0.000,0.000,55.10,1.000,1.000,0.000,10.233,χ²=55.1 (统计显著); 罕见+严重
Doxorubicin,Hodgkin^s disease recurrent,1,45,0.000,0.000,27.55,1.000,1.000,0.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Rhabdomyosarcoma,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Metastases to pituitary gland,1,45,28.528,28.528,12.82,1.000,1.000,0.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Dumping syndrome,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Doxorubicin,Irritable bowel syndrome,1,45,28.528,28.528,12.82,1.000,0.000,1.000,10.926,χ²=12.8 (统计显著); 罕见+严重
Doxorubicin,Biliary cirrhosis primary,1,45,0.000,0.000,27.55,1.000,0.000,1.000,10.926,χ²=27.5 (统计显著); 罕见+严重
Carboplatin,Rectal tenesmus,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Pain in extremity,10,45,1.221,1.221,0.36,1.000,0.100,0.300,8.623,严重事件率=100.0%; 罕见+严重
Carboplatin,Hypoaesthesia,8,45,1.956,1.956,3.30,1.000,0.125,0.250,8.847,严重事件率=100.0%; 罕见+严重
Carboplatin,Carpal tunnel decompression,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Hypertension,12,45,1.737,1.737,3.33,1.000,0.000,0.083,8.441,严重事件率=100.0%; 罕见+严重
Carboplatin,Colonic abscess,2,45,9.769,9.769,10.79,1.000,0.000,1.000,10.233,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Toxicity to various agents,7,45,1.230,1.230,0.27,0.857,0.143,0.286,8.980,严重事件率=85.7%; 罕见+严重
Carboplatin,Duodenal perforation,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Jejunal perforation,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Arthralgia,5,45,0.475,0.475,2.71,1.000,0.000,0.000,9.317,严重事件率=100.0%; 罕见+严重
Carboplatin,Surgical failure,2,45,16.282,16.282,16.52,1.000,0.000,0.000,10.233,χ²=16.5 (统计显著); 罕见+严重
Carboplatin,Rash,18,45,0.646,0.646,3.20,1.000,0.167,0.333,8.036,严重事件率=100.0%; 罕见+严重
Carboplatin,Hypersensitivity vasculitis,2,45,12.211,12.211,13.17,1.000,0.000,1.000,10.233,χ²=13.2 (统计显著); 罕见+严重
Carboplatin,Ascites,5,45,1.342,1.342,0.39,1.000,0.000,0.200,9.317,严重事件率=100.0%; 罕见+严重
Carboplatin,Dilatation ventricular,2,45,9.769,9.769,10.79,1.000,0.000,1.000,10.233,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Back pain,12,45,1.258,1.258,0.57,0.917,0.000,0.167,8.441,严重事件率=91.7%; 罕见+严重
Carboplatin,Heat stroke,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Stomatitis,5,45,0.666,0.666,0.78,1.000,0.000,0.400,9.317,严重事件率=100.0%; 罕见+严重
Carboplatin,Dizziness,14,45,1.005,1.005,0.00,0.929,0.071,0.357,8.287,严重事件率=92.9%; 罕见+严重
Carboplatin,Taeniasis,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Optic disc disorder,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Primary hypothyroidism,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Growth hormone deficiency,2,45,16.282,16.282,16.52,1.000,0.000,0.000,10.233,χ²=16.5 (统计显著); 罕见+严重
Carboplatin,Deafness neurosensory,2,45,24.423,24.423,21.56,1.000,0.000,0.500,10.233,χ²=21.6 (统计显著); 罕见+严重
Carboplatin,Diet refusal,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Prothrombin time ratio decreased,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Rhabdoid tumour,1,45,0.000,0.000,23.44,1.000,1.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Primitive neuroectodermal tumour,1,45,24.412,24.412,10.78,1.000,1.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Blood luteinising hormone increased,2,45,48.847,48.847,29.99,1.000,1.000,0.000,10.233,χ²=30.0 (统计显著); 罕见+严重
Carboplatin,Blood follicle stimulating hormone increased,2,45,48.847,48.847,29.99,1.000,1.000,0.000,10.233,χ²=30.0 (统计显著); 罕见+严重
Carboplatin,Calculus ureteric,2,45,48.847,48.847,29.99,1.000,0.000,0.500,10.233,χ²=30.0 (统计显著); 罕见+严重
Carboplatin,Ovarian epithelial cancer,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Malaise,8,45,0.511,0.511,3.49,1.000,0.125,0.250,8.847,严重事件率=100.0%; 罕见+严重
Carboplatin,Nephroblastoma,1,45,0.000,0.000,23.44,1.000,1.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Limb asymmetry,2,45,24.423,24.423,21.56,1.000,0.000,0.000,10.233,χ²=21.6 (统计显著); 罕见+严重
Carboplatin,Rhabdomyosarcoma,1,45,24.412,24.412,10.78,1.000,1.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Papule,2,45,12.211,12.211,13.17,1.000,0.000,0.500,10.233,χ²=13.2 (统计显著); 罕见+严重
Carboplatin,Macule,2,45,9.769,9.769,10.79,1.000,0.000,1.000,10.233,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Epidermal necrosis,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Actinic elastosis,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Tracheal fistula,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Folate deficiency,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Urinary tract infection fungal,1,45,24.412,24.412,10.78,1.000,1.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Anxiety,6,45,1.511,1.511,0.93,1.000,0.000,0.333,9.134,严重事件率=100.0%; 罕见+严重
Carboplatin,Pain,7,45,0.576,0.576,2.04,1.000,0.143,0.000,8.980,严重事件率=100.0%; 罕见+严重
Carboplatin,Pulmonary artery wall hypertrophy,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Muscular weakness,7,45,1.368,1.368,0.63,1.000,0.000,0.286,8.980,严重事件率=100.0%; 罕见+严重
Carboplatin,Gait disturbance,5,45,1.185,1.185,0.13,1.000,0.000,0.200,9.317,严重事件率=100.0%; 罕见+严重
Carboplatin,Alopecia,7,45,0.999,0.999,0.00,1.000,0.000,0.143,8.980,严重事件率=100.0%; 罕见+严重
Carboplatin,Communication disorder,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Polydipsia,1,45,24.412,24.412,10.78,1.000,1.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Gastrointestinal candidiasis,1,45,0.000,0.000,23.44,1.000,1.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Culture positive,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Blood pressure systolic decreased,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Growth retardation,3,45,0.000,0.000,70.32,1.000,0.000,0.000,9.827,χ²=70.3 (统计显著); 罕见+严重
Carboplatin,Thoracic operation,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Suffocation feeling,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Ileal perforation,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,ACTH-producing pituitary tumour,1,45,24.412,24.412,10.78,1.000,1.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Malignant pituitary tumour,1,45,24.412,24.412,10.78,1.000,1.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Duodenitis,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Pelvic inflammatory disease,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Azotaemia,1,45,24.412,24.412,10.78,1.000,1.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Erosive oesophagitis,2,45,12.211,12.211,13.17,1.000,0.000,0.500,10.233,χ²=13.2 (统计显著); 罕见+严重
Carboplatin,Hypernatraemia,2,45,24.423,24.423,21.56,1.000,0.000,0.500,10.233,χ²=21.6 (统计显著); 罕见+严重
Carboplatin,Metabolic syndrome,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Ototoxicity,2,45,12.211,12.211,13.17,1.000,0.000,0.000,10.233,χ²=13.2 (统计显著); 罕见+严重
Carboplatin,Oesophageal perforation,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Osteomyelitis fungal,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Enterococcal infection,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Extradural neoplasm,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Leukopenia,6,45,1.382,1.382,0.57,0.833,0.000,0.167,9.134,严重事件率=83.3%; 罕见+严重
Carboplatin,Salpingo-oophorectomy unilateral,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Rhinitis allergic,2,45,16.282,16.282,16.52,1.000,0.000,0.000,10.233,χ²=16.5 (统计显著); 罕见+严重
Carboplatin,Pulmonary hilar enlargement,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Blood immunoglobulin A increased,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,"Astrocytoma, low grade",1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Defaecation urgency,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Bronchial obstruction,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Astrocytoma malignant,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Renal tubular disorder,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Haemorrhage subcutaneous,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Vaginal abscess,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Wound complication,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Dermatologic examination abnormal,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Anuria,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Injury,2,45,24.423,24.423,21.56,1.000,0.000,0.000,10.233,χ²=21.6 (统计显著); 罕见+严重
Carboplatin,Klebsiella bacteraemia,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Abdominal wall abscess,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Documented hypersensitivity to administered drug,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Inhibitory drug interaction,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Anal fissure,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Anal haemorrhage,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Asphyxia,2,45,24.423,24.423,21.56,1.000,1.000,0.000,10.233,χ²=21.6 (统计显著); 罕见+严重
Carboplatin,Hangover,1,45,24.412,24.412,10.78,1.000,1.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Vasospasm,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Arterial occlusive disease,1,45,24.412,24.412,10.78,1.000,0.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Metastases to neck,1,45,0.000,0.000,23.44,1.000,0.000,1.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Pulmonary valve incompetence,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Exostosis,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Induration,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Electrocardiogram PR prolongation,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Incisional hernia,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Pelvic cyst,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Left ventricular hypertrophy,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Hypertrophy,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Aortic valve disease,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Tricuspid valve disease,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Aortic arteriosclerosis,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Blepharitis,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Carotid artery stenosis,1,45,0.000,0.000,23.44,1.000,0.000,0.000,10.926,χ²=23.4 (统计显著); 罕见+严重
Carboplatin,Pyuria,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Carboplatin,Vasodilatation,1,45,24.412,24.412,10.78,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
